id,last_scraped,host_id,latitude,longitude,accommodates,bedrooms,price
28443617,3/7/19,213992509,33.97328,-118.42995,8,2,250.00
28443877,3/6/19,26955787,34.05492,-118.26291,4,0,79.00
28446186,3/7/19,5469474,34.05569,-118.30384,3,1,89.00
28446618,3/7/19,108374661,34.06939,-118.35113,2,1,95.00
28455117,3/7/19,144618416,34.03802,-118.45027,2,1,135.00
28457999,3/7/19,7356043,34.0676,-118.34237,7,3,375.00
28458464,3/7/19,146417899,34.10122,-118.32604,2,0,120.00
28460158,3/6/19,44755115,34.07656,-118.25198,4,2,200.00
28460422,3/7/19,62580325,34.09196,-118.31966,2,1,45.00
28460679,3/7/19,214842066,34.18385,-118.16243,2,1,50.00
28460720,3/7/19,92531126,34.05329,-118.26443,4,2,200.00
28460793,3/7/19,214751756,34.06846,-118.12853,7,2,129.00
28462212,3/6/19,49586792,34.10274,-118.10336,4,2,250.00
28462472,3/7/19,67470756,34.08901,-118.59705,4,2,350.00
28462989,3/6/19,125634252,34.05263,-118.26291,3,1,189.00
28463134,3/6/19,55467525,33.98939,-118.47398,2,1,130.00
28463574,3/6/19,54244314,34.03816,-118.34875,6,2,150.00
28464531,3/6/19,94771562,33.97866,-118.46591,2,1,90.00
28464963,3/7/19,109671886,34.58495,-118.15826,3,1,49.00
28465449,3/7/19,214881723,34.05652,-118.44563,5,2,169.00
28465568,3/6/19,26075768,34.10424,-118.33088,5,2,250.00
28465617,3/6/19,1454964,34.04448,-118.26104,8,2,399.00
28465832,3/7/19,214884729,34.06299,-118.29045,2,1,218.00
28466517,3/7/19,84165483,34.05016,-118.32601,11,4,349.00
28467239,3/7/19,169720737,33.79249,-118.20433,4,1,112.00
28467539,3/7/19,169720737,33.79303,-118.20431,4,1,112.00
28467719,3/7/19,169720737,33.79154,-118.20401,4,1,112.00
28467965,3/7/19,214903087,34.12703,-118.2274,4,2,90.00
28468656,3/7/19,214910073,33.96289,-117.83596,1,1,50.00
28469633,3/7/19,17790054,34.01255,-118.31546,3,1,80.00
28469740,3/6/19,73090623,34.14111,-117.97066,2,1,40.00
28470764,3/7/19,6736875,34.11796,-118.26662,2,1,59.00
28470857,3/6/19,214926193,34.08926,-118.3765,2,1,75.00
28471449,3/7/19,49032170,34.17416,-118.24484,1,1,125.00
28471921,3/7/19,214933727,34.09499,-118.36193,2,0,100.00
28473420,3/7/19,46585329,33.84487,-118.39029,1,1,100.00
28481485,3/7/19,163699318,34.12449,-118.34664,8,4,650.00
28482968,3/7/19,153923901,33.86004,-118.38284,2,1,100.00
28484025,3/7/19,185199582,34.06749,-118.13488,6,3,190.00
28484607,3/7/19,215010273,34.174,-118.62324,1,1,55.00
28484954,3/7/19,150774257,34.13427,-118.36726,2,1,110.00
28485127,3/7/19,200181156,34.18616,-118.42607,3,1,29.00
28486216,3/7/19,215021260,34.05407,-118.3663,2,1,65.00
28487429,3/7/19,30054942,34.07319,-118.26449,2,1,60.00
28487976,3/7/19,147981236,34.00003,-118.4824,2,1,190.00
28490275,3/7/19,6826748,33.77419,-118.17837,1,1,28.00
28490586,3/7/19,19976283,34.09509,-118.41476,8,4,1600.00
28490828,3/7/19,152274942,33.97938,-118.46785,5,1,160.00
28491398,3/7/19,199533641,34.07112,-118.37189,10,5,1395.00
28491940,3/7/19,215068080,33.77072,-118.19311,2,1,70.00
28492272,3/7/19,199533641,34.0802,-118.37098,8,4,1395.00
28492280,3/7/19,183837936,34.07229,-118.28502,3,1,100.00
28492385,3/7/19,215070581,34.06998,-118.25795,4,2,149.00
28492423,3/7/19,210301281,34.06861,-118.13347,4,2,189.00
28492634,3/7/19,3817812,34.14301,-118.2546,4,2,269.00
28492635,3/7/19,23875399,34.15554,-118.45617,2,1,60.00
28492798,3/7/19,85171987,34.05334,-118.4962,2,3,150.00
28493090,3/7/19,215075822,33.98214,-118.4611,10,2,179.00
28493314,3/7/19,214179131,34.04974,-118.30277,4,1,49.00
28493388,3/7/19,8121831,34.18597,-118.48009,5,1,69.00
28493393,3/7/19,214179131,34.04887,-118.30111,6,2,99.00
28493438,3/7/19,26028906,33.7852,-118.1508,1,1,35.00
28493451,3/7/19,3817812,34.13703,-118.50295,6,3,275.00
28493549,3/7/19,215065135,34.07095,-118.37281,10,5,1395.00
28493644,3/7/19,108374661,34.06918,-118.3509,4,1,59.00
28493645,3/7/19,215075822,34.0576,-118.4487,14,2,299.00
28493693,3/7/19,215065135,34.08583,-118.35484,10,5,1395.00
28493749,3/7/19,142460909,34.18052,-118.13144,4,2,138.00
28493796,3/7/19,215065135,34.07934,-118.37098,8,4,1395.00
28493815,3/7/19,63114103,33.94653,-118.35778,1,1,30.00
28493835,3/6/19,30713954,34.04913,-118.25872,6,2,219.00
28494004,3/7/19,215083991,34.10697,-118.38088,2,1,225.00
28494109,3/7/19,214179131,34.04865,-118.30151,4,1,45.00
28494247,3/7/19,214179131,34.05015,-118.30235,4,1,39.00
28494285,3/7/19,214179131,34.0488,-118.30123,2,1,29.00
28495031,3/7/19,90886001,34.04311,-118.30388,1,1,25.00
28495228,3/6/19,30713954,34.04828,-118.25816,4,1,219.00
28495865,3/7/19,215097167,34.10596,-118.32422,2,1,100.00
28496097,3/7/19,52578763,34.05486,-118.24367,2,1,70.00
28496676,3/7/19,29272094,34.11825,-118.19042,2,1,98.00
28497275,3/7/19,1511137,33.77262,-118.19921,3,1,89.00
28497314,3/6/19,8899095,34.0816,-118.31337,2,1,60.00
28498043,3/7/19,105656822,34.03757,-118.3749,5,2,180.00
28498106,3/6/19,215114104,34.05313,-118.26233,6,1,98.00
28498996,3/7/19,111140064,33.98454,-118.28461,2,1,40.00
28499698,3/7/19,215121645,34.15435,-118.26129,5,3,200.00
28499789,3/7/19,214218359,34.10184,-118.3238,7,2,239.00
28503205,3/7/19,2981129,34.20006,-118.46933,2,1,60.00
28503215,3/7/19,207248018,34.08929,-118.45107,6,3,899.00
28504842,3/6/19,96720564,34.04584,-118.25783,2,1,200.00
28507037,3/7/19,30656727,33.97172,-118.36309,4,1,75.00
28507404,3/7/19,38487199,34.16129,-118.34313,8,3,260.00
28508354,3/6/19,214449023,33.92473,-118.28,3,3,25.00
28511644,3/7/19,43973290,34.13201,-118.34394,4,1,125.00
28512257,3/7/19,3843940,34.04746,-118.3887,10,3,320.00
28513029,3/6/19,215208200,33.97891,-118.46147,6,1,300.00
28514192,3/7/19,205759078,34.30481,-118.42732,2,1,55.00
28515175,3/7/19,47562488,33.89738,-118.41629,2,1,295.00
28515192,3/6/19,82589003,34.19383,-118.37991,1,1,10.00
28515211,3/7/19,215223339,34.04782,-118.27578,2,1,65.00
28515314,3/7/19,215224594,33.7623,-118.13281,4,2,200.00
28515881,3/7/19,210043608,34.06233,-118.29116,4,1,150.00
28516125,3/7/19,128926857,34.13471,-118.36182,2,1,70.00
28516838,3/7/19,215236259,34.10869,-118.39214,10,4,1299.00
28517204,3/7/19,63114103,33.94642,-118.35799,1,1,25.00
28517844,3/7/19,215244306,34.03118,-118.21672,3,1,65.00
28518738,3/7/19,215224046,34.021,-118.31426,6,2,140.00
28518860,3/7/19,94261069,34.0978,-118.41921,8,4,900.00
28519365,3/7/19,215237170,34.04566,-117.907,2,1,38.00
28519421,3/7/19,14036068,33.99673,-118.46247,2,1,125.00
28519515,3/7/19,94261069,34.11678,-118.42089,8,4,1350.00
28519898,3/7/19,215256673,34.06059,-118.29057,2,0,85.00
28520075,3/7/19,158761008,34.10189,-118.37905,2,1,299.00
28520127,3/7/19,215237170,34.04567,-117.90789,2,1,48.00
28520182,3/7/19,13325218,34.15924,-118.26021,2,1,62.00
28520391,3/7/19,137723569,34.04762,-118.43909,4,1,179.00
28520582,3/7/19,94261069,34.08005,-118.41172,8,4,2500.00
28520792,3/7/19,14036068,33.99523,-118.46347,2,1,110.00
28521006,3/7/19,215265769,34.15003,-118.59956,4,3,350.00
28521149,3/7/19,13325218,34.15996,-118.2617,2,1,62.00
28521234,3/7/19,48005494,34.09489,-118.32107,6,3,227.00
28521586,3/7/19,215237170,34.04569,-117.90805,2,1,48.00
28521618,3/6/19,21881608,33.97849,-118.46464,3,2,160.00
28521821,3/7/19,76408,34.03492,-118.73904,4,1,250.00
28522033,3/7/19,38715816,34.04911,-117.74102,2,1,45.00
28522054,3/7/19,26210524,34.04354,-118.25078,3,1,300.00
28522085,3/7/19,21295223,34.06146,-118.11947,2,1,40.00
28522148,3/7/19,14036068,33.99611,-118.46383,9,4,850.00
28522315,3/7/19,43145682,33.8959,-118.35755,2,1,70.00
28523524,3/7/19,215237170,34.04409,-117.90811,6,1,60.00
28524269,3/7/19,215237170,34.04387,-117.9065,1,1,26.00
28524514,3/7/19,10832832,34.1867,-118.55039,6,3,189.00
28524586,3/7/19,40030019,34.04857,-118.45977,3,1,140.00
28525892,3/7/19,187543153,34.05884,-118.44302,5,2,250.00
28526559,3/7/19,170338937,34.09334,-118.31947,6,2,549.00
28527076,3/7/19,132095618,33.95408,-118.30061,2,1,49.00
28527316,3/7/19,115218441,34.06034,-118.28982,4,1,100.00
28528290,3/7/19,4955218,34.09202,-118.33045,7,2,275.00
28528320,3/7/19,64165193,34.06872,-118.07596,4,1,65.00
28528832,3/7/19,214733463,34.20797,-118.46263,2,1,58.00
28529088,3/7/19,203158865,34.05787,-118.4402,4,1,250.00
28529974,3/7/19,209743834,34.04592,-118.32884,1,1,33.00
28530289,3/7/19,215327006,34.1026,-118.33104,4,0,90.00
28536876,3/7/19,57343812,34.21952,-118.24483,3,1,75.00
28538180,3/6/19,102160936,34.05284,-118.28549,6,3,125.00
28538366,3/6/19,21354523,34.05013,-118.26228,5,1,135.00
28539849,3/7/19,215388374,34.10122,-117.79202,2,1,50.00
28539915,3/6/19,106214297,34.05305,-118.26275,6,2,161.00
28540279,3/7/19,6041315,34.07755,-118.29673,2,1,80.00
28540506,3/7/19,10832832,34.20788,-118.51606,8,3,248.00
28540539,3/7/19,45311873,33.97784,-118.43567,6,2,210.00
28541283,3/7/19,8536482,34.1008,-118.34334,14,3,399.00
28541493,3/7/19,8536482,34.09225,-118.34749,6,2,299.00
28541943,3/7/19,4045016,34.67055,-118.08504,2,1,30.00
28541981,3/7/19,214751756,34.06776,-118.13219,2,1,49.00
28542600,3/7/19,31546407,34.01565,-118.40879,2,1,99.00
28543150,3/7/19,212102701,34.18367,-118.63131,2,0,127.00
28543988,3/7/19,215428374,33.77103,-118.17115,2,0,150.00
28544042,3/7/19,190379223,34.04824,-118.51551,10,5,1250.00
28544248,3/7/19,215430709,34.05194,-118.24731,2,0,139.00
28544684,3/7/19,22102027,34.19411,-118.34267,3,1,90.00
28544849,3/7/19,62403255,34.17041,-118.36338,2,1,45.00
28544981,3/6/19,8850717,34.10832,-118.26176,2,1,85.00
28545228,3/7/19,116813588,33.76667,-118.17683,2,1,85.00
28545229,3/7/19,4896199,34.05635,-118.46493,3,0,110.00
28545240,3/7/19,211164325,34.1069,-118.08777,9,4,168.00
28545301,3/7/19,202767668,34.1451,-118.13037,2,1,198.00
28545490,3/7/19,12877446,34.14773,-118.38745,1,1,65.00
28545617,3/6/19,215438069,34.10578,-117.8413,1,1,35.00
28545742,3/6/19,8751727,34.09597,-118.29648,1,1,50.00
28547297,3/6/19,184141411,33.97312,-118.35457,2,1,52.00
28547589,3/6/19,198050420,34.09641,-118.34262,2,1,150.00
28548901,3/7/19,20322011,34.04708,-118.77818,10,4,1425.00
28549204,3/6/19,125916277,34.05371,-118.26183,5,1,99.00
28549431,3/7/19,4288682,34.02814,-118.41168,2,1,65.00
28549835,3/7/19,4026455,34.06557,-118.3446,2,1,75.00
28549946,3/7/19,97516246,33.93239,-118.31919,8,5,325.00
28550124,3/7/19,157335676,34.08324,-118.31199,7,2,170.00
28550173,3/7/19,164532883,34.06422,-118.44132,2,1,100.00
28550260,3/7/19,187543153,33.97643,-118.41673,4,2,250.00
28550709,3/7/19,215472303,34.1,-118.32859,3,1,99.00
28551612,3/7/19,185199582,34.06891,-118.13348,6,3,199.00
28552036,3/7/19,185199582,34.14758,-118.00646,6,3,169.00
28552751,3/7/19,31227654,34.05646,-118.37746,6,2,108.00
28552820,3/6/19,24623746,34.05995,-118.29072,2,1,95.00
28557716,3/6/19,184623067,34.13427,-118.01354,8,4,219.00
28558819,3/7/19,215532611,34.01977,-118.34198,2,1,70.00
28559263,3/6/19,215537334,33.97893,-117.89624,3,1,31.00
28559354,3/7/19,114272501,34.09187,-117.98106,5,0,115.00
28559574,3/6/19,19404,33.97956,-118.46557,4,2,189.00
28560110,3/7/19,112952162,34.10267,-118.34767,3,0,89.00
28561610,3/7/19,215557507,34.19826,-118.32301,2,1,53.00
28561793,3/6/19,161489198,34.1046,-118.34666,4,1,175.00
28562173,3/7/19,215392233,34.08676,-118.27048,2,1,95.00
28563645,3/7/19,215565178,34.04107,-118.23665,4,1,89.00
28563936,3/7/19,13796654,34.04866,-118.2501,4,1,220.00
28563976,3/7/19,215565178,34.04225,-118.23766,5,1,108.00
28564577,3/7/19,215582724,34.18832,-118.39448,2,1,125.00
28564632,3/7/19,215583255,34.13587,-118.34277,2,2,120.00
28565398,3/7/19,215540297,34.06603,-118.24214,2,1,39.00
28566765,3/7/19,63743846,34.07247,-118.28731,2,1,80.00
28566910,3/7/19,66249839,34.10311,-118.32176,6,2,149.00
28567179,3/7/19,215603527,34.04356,-118.34064,1,1,41.00
28567453,3/7/19,215604078,34.15727,-118.12136,4,2,144.00
28568334,3/7/19,215603527,33.989,-118.34531,1,1,65.00
28569044,3/7/19,8536482,34.09116,-118.35052,6,2,199.00
28569357,3/7/19,8402388,34.13684,-118.08147,16,3,750.00
28570900,3/7/19,107301731,34.10161,-118.32397,6,2,199.00
28570934,3/7/19,123539990,34.15709,-118.00253,10,5,699.00
28573902,3/7/19,199477053,34.22017,-118.47089,6,1,134.00
28575947,3/7/19,29548304,34.04946,-118.26513,6,1,109.00
28577815,3/7/19,7862986,34.04955,-118.43302,2,1,79.00
28578754,3/7/19,2645488,34.07926,-118.26522,6,3,250.00
28579964,3/7/19,215699365,34.46968,-118.61825,2,1,100.00
28581048,3/7/19,104648712,34.01397,-118.44123,4,1,125.00
28581315,3/7/19,64314620,34.02557,-118.3954,3,0,149.00
28581870,3/7/19,67830374,34.07922,-118.36237,4,2,140.00
28582139,3/7/19,60271552,34.04079,-118.25281,4,1,149.00
28582167,3/7/19,105865771,34.16011,-118.37591,5,1,165.00
28582651,3/7/19,12584968,34.10311,-118.2541,4,2,135.00
28583034,3/7/19,212088614,34.0996,-118.34492,2,1,79.00
28583404,3/6/19,215728085,34.18342,-118.52094,9,3,295.00
28583877,3/7/19,725160,33.98709,-118.4502,1,1,200.00
28584232,3/7/19,21420324,34.02446,-118.44875,2,1,98.00
28584483,3/7/19,63442981,33.96706,-118.45649,6,3,203.00
28584592,3/7/19,8206200,34.24836,-118.62441,2,1,45.00
28584646,3/7/19,63004018,33.95851,-118.38077,4,2,149.00
28584680,3/7/19,215574771,33.81368,-118.10642,4,2,300.00
28584703,3/7/19,212841184,34.06437,-118.26912,6,1,22.00
28585215,3/7/19,2132702,34.02849,-118.22984,4,2,75.00
28585829,3/7/19,191334391,34.04033,-118.26418,6,2,999.00
28585876,3/7/19,43683010,33.98322,-118.46696,3,1,110.00
28586120,3/6/19,45494322,34.07306,-118.28651,2,0,89.00
28586457,3/6/19,19404783,34.15583,-118.36667,5,2,150.00
28586459,3/7/19,65468336,34.08457,-118.6936,2,1,105.00
28586492,3/7/19,10506547,34.09183,-118.35727,2,0,125.00
28586666,3/7/19,215753488,34.05359,-118.4194,1,1,135.00
28587905,3/6/19,13152088,34.04715,-118.37234,2,1,65.00
28588003,3/7/19,10569844,34.14169,-118.40697,2,2,95.00
28589505,3/7/19,23461054,33.92826,-118.37697,2,1,80.00
28589550,3/7/19,121223448,34.00912,-118.33471,10,3,301.00
28590694,3/7/19,215603527,34.04381,-118.34008,1,1,50.00
28590701,3/7/19,143767026,34.05867,-118.30103,4,1,89.00
28592096,3/7/19,208553809,34.28809,-118.42811,10,3,210.00
28594050,3/7/19,212686223,34.09175,-118.37567,2,0,385.00
28595075,3/7/19,212686223,34.0898,-118.37473,2,1,525.00
28595077,3/7/19,212686223,34.09187,-118.3744,2,1,550.00
28595080,3/7/19,212686223,34.09015,-118.37435,4,2,725.00
28595398,3/7/19,215815107,33.97659,-118.38247,3,1,150.00
28597740,3/6/19,34414793,34.05721,-118.4662,4,1,60.00
28599416,3/7/19,49413384,33.90123,-118.2401,4,1,58.00
28603684,3/7/19,24454214,34.11545,-118.09368,2,1,50.00
28603797,3/7/19,24454214,34.11651,-118.09488,2,1,50.00
28606237,3/7/19,185561868,34.06769,-118.1335,6,2,179.00
28606259,3/7/19,65000336,33.98072,-118.33523,6,3,105.00
28606307,3/7/19,155390453,33.83249,-118.31566,10,4,119.00
28606355,3/7/19,1154018,34.08832,-118.23318,2,0,75.00
28606506,3/7/19,192355360,33.97703,-118.38067,2,1,85.00
28606589,3/7/19,101083764,34.0621,-118.24499,8,2,200.00
28607248,3/7/19,58471130,34.07187,-117.73236,4,2,75.00
28607446,3/7/19,44633512,34.06817,-118.11267,1,1,35.00
28607550,3/7/19,185561868,34.06851,-118.13343,6,3,199.00
28608046,3/6/19,215908222,34.04694,-118.2505,2,0,250.00
28608206,3/7/19,61020631,34.08812,-117.89755,8,3,170.00
28609022,3/7/19,5190462,34.1602,-118.26663,8,4,189.00
28609157,3/7/19,139445078,34.1119,-118.33484,6,2,224.00
28609300,3/7/19,60839600,34.07101,-118.31538,2,1,90.00
28609355,3/7/19,8536482,34.10042,-118.32584,6,2,299.00
28609620,3/7/19,209521506,34.05724,-118.44637,1,1,35.00
28609913,3/7/19,215925344,34.20518,-118.64801,8,5,2000.00
28609932,3/7/19,209521506,34.05664,-118.44656,1,1,36.00
28609988,3/7/19,215926413,34.12319,-118.34693,6,2,399.00
28610249,3/7/19,206538828,33.99855,-118.47302,5,2,124.00
28610453,3/7/19,37451368,33.87059,-118.38717,1,1,65.00
28610615,3/7/19,171180630,34.04697,-118.46597,8,3,300.00
28610843,3/7/19,23375709,33.89312,-118.38256,9,3,224.00
28610861,3/6/19,98667790,34.10567,-118.31514,2,0,77.00
28611204,3/7/19,75672554,34.09698,-118.36475,12,4,999.00
28611883,3/7/19,22906243,34.04901,-118.3436,3,2,150.00
28611970,3/6/19,5058201,34.03876,-118.43632,2,1,75.00
28612508,3/7/19,215946616,34.03938,-118.36771,10,4,350.00
28612559,3/7/19,205103389,34.04591,-118.33294,2,1,70.00
28615347,3/6/19,125634252,34.05359,-118.26097,3,1,169.00
28615501,3/7/19,125634252,34.10327,-118.34967,2,0,139.00
28615758,3/7/19,215967282,34.19005,-118.63279,10,4,139.00
28616152,3/7/19,125281787,34.06937,-118.26791,2,1,66.00
28616199,3/7/19,125281787,34.06752,-118.26885,2,1,75.00
28616254,3/7/19,125281787,34.15042,-117.98544,2,1,75.00
28616300,3/7/19,125281787,34.06846,-118.26775,2,1,75.00
28616753,3/7/19,197121935,33.97628,-117.89749,4,1,45.00
28617201,3/7/19,4820149,34.04085,-118.45884,1,1,75.00
28617474,3/7/19,203826807,34.06881,-118.36728,15,6,485.00
28618613,3/7/19,108781847,33.88775,-118.23522,2,1,36.00
28618939,3/7/19,210573068,34.05907,-118.29184,1,1,60.00
28619767,3/7/19,215990527,34.12629,-118.37809,10,4,600.00
28620622,3/7/19,14008487,34.16346,-118.61996,3,0,79.00
28626018,3/7/19,81687783,34.05906,-117.74951,2,1,250.00
28626578,3/7/19,81687783,34.05683,-117.74926,2,1,125.00
28630752,3/7/19,1018017,34.08825,-118.25125,6,3,299.00
28631438,3/7/19,216056431,34.0819,-118.30555,10,3,339.00
28631495,3/7/19,130843260,34.08126,-118.3055,10,3,295.00
28632058,3/7/19,102262148,33.99541,-118.46348,10,5,599.00
28632499,3/7/19,25175684,34.03091,-118.32468,1,0,22.00
28633320,3/7/19,209796679,34.04095,-118.33816,4,2,80.00
28634010,3/7/19,4195811,34.21369,-118.51032,2,1,70.00
28634194,3/7/19,128930603,33.98897,-117.91831,4,4,300.00
28635594,3/7/19,209796679,34.12337,-118.06704,6,2,104.00
28635598,3/7/19,103974040,34.638,-118.23532,3,1,100.00
28635658,3/7/19,75278002,33.89385,-118.41184,6,3,250.00
28635731,3/7/19,216089822,33.87956,-118.13843,2,1,55.00
28636154,3/7/19,18148218,33.99354,-117.96803,2,1,90.00
28636317,3/7/19,214975193,34.04879,-118.37092,2,1,42.00
28636341,3/7/19,134771272,34.43557,-118.54034,16,6,400.00
28637079,3/7/19,20573996,34.13591,-118.14426,2,1,129.00
28637489,3/7/19,1278919,34.12603,-118.22381,2,1,79.00
28637691,3/7/19,58790615,34.06306,-118.04609,4,0,175.00
28638546,3/7/19,71709034,33.97317,-118.4613,3,0,115.00
28638833,3/7/19,58790615,34.06225,-118.04581,3,0,220.00
28639360,3/7/19,12796028,34.09047,-118.24701,4,1,90.00
28640362,3/7/19,150622345,33.97666,-118.451,5,2,400.00
28641420,3/7/19,104592078,34.42984,-118.55939,6,2,300.00
28641444,3/7/19,181013395,33.99063,-118.42305,10,4,399.00
28643462,3/7/19,56672630,34.06874,-118.13308,6,3,186.00
28644666,3/6/19,648561,34.18634,-118.15322,2,1,55.00
28644687,3/7/19,211631229,34.1652,-118.40245,2,0,80.00
28644782,3/7/19,15361153,34.05462,-118.24949,8,2,219.00
28645435,3/7/19,198886628,34.08512,-118.25661,1,1,99.00
28645856,3/7/19,198886628,34.06386,-118.26123,1,0,59.00
28646609,3/7/19,97447236,34.06736,-117.87308,2,1,75.00
28647373,3/6/19,162529964,34.04722,-118.26217,6,2,200.00
28647704,3/7/19,215565178,34.04073,-118.23671,4,1,105.00
28647838,3/7/19,215565178,34.04137,-118.23763,3,1,79.00
28648219,3/7/19,111140064,33.98236,-118.28272,2,1,40.00
28648281,3/7/19,177906683,34.04466,-118.25128,2,1,80.00
28648603,3/7/19,111140064,33.9826,-118.28277,2,5,40.00
28649206,3/6/19,213840748,34.00977,-118.30949,10,3,149.00
28658363,3/7/19,114272501,34.09217,-117.98309,5,0,95.00
28660117,3/7/19,216245328,34.01866,-118.81115,8,3,625.00
28660168,3/7/19,168116,34.19103,-118.38923,2,1,50.00
28661410,3/6/19,47163,34.04324,-118.2512,4,1,195.00
28662049,3/7/19,134817195,34.10069,-118.34405,6,2,280.00
28662597,3/7/19,216258930,34.06561,-118.35442,2,1,65.00
28662862,3/6/19,26742488,34.08953,-118.33005,2,0,100.00
28663499,3/7/19,216266102,34.00662,-118.3264,3,1,65.00
28663561,3/7/19,1279172,34.0491,-118.24922,3,1,115.00
28664448,3/7/19,65000336,34.0333,-118.3686,6,3,135.00
28664534,3/7/19,175957431,34.0163,-118.49171,4,1,170.00
28664762,3/7/19,31533086,34.0565,-118.3573,4,1,82.00
28665013,3/7/19,216056431,34.08339,-118.30741,10,3,329.00
28665115,3/7/19,216274852,33.91521,-118.36439,2,1,55.00
28665341,3/7/19,2421431,34.06484,-118.29236,3,1,78.00
28665435,3/7/19,213959518,33.91128,-118.36826,2,1,55.00
28666443,3/7/19,44284009,34.05996,-118.28946,4,0,85.00
28666835,3/7/19,1599660,34.09543,-118.21057,3,2,79.00
28666848,3/7/19,205103389,34.04569,-118.33414,2,1,70.00
28667105,3/7/19,159654985,33.99413,-117.82,2,1,48.00
28667412,3/6/19,63300286,34.06861,-118.34741,4,1,200.00
28667511,3/7/19,159654985,33.99369,-117.81859,2,1,48.00
28667647,3/7/19,216296516,34.067,-118.36023,3,1,89.00
28667720,3/7/19,159654985,33.99359,-117.82,2,1,48.00
28667782,3/7/19,213524883,33.97732,-118.36912,16,5,490.00
28667897,3/7/19,8120296,33.96466,-118.4195,6,1,199.00
28668181,3/7/19,130843260,34.0821,-118.30738,10,3,298.00
28668329,3/7/19,68672147,34.01755,-118.49119,2,0,89.00
28668449,3/7/19,25397365,34.07253,-118.37548,4,2,200.00
28668453,3/7/19,34616469,34.04647,-118.25156,2,0,104.00
28668812,3/7/19,59981427,34.02448,-118.30837,2,0,60.00
28668836,3/7/19,232095,33.86169,-118.39559,11,3,269.00
28668884,3/7/19,48005494,33.98831,-118.44169,4,2,215.00
28668951,3/7/19,161307433,34.06702,-118.45271,4,1,59.00
28669526,3/7/19,8185146,34.0867,-118.3246,6,3,229.00
28670484,3/6/19,121452170,34.04429,-118.25668,3,1,150.00
28671552,3/7/19,118713543,34.08221,-117.9273,5,2,130.00
28671848,3/7/19,211631229,34.1493,-118.39241,4,0,100.00
28672072,3/7/19,214053594,34.05065,-118.29655,2,1,120.00
28672090,3/7/19,118713543,34.08371,-117.92908,1,1,75.00
28672241,3/7/19,118713543,34.08373,-117.92729,2,1,68.00
28672301,3/7/19,27015377,34.13929,-118.14799,4,1,98.00
28672902,3/7/19,214053594,34.05215,-118.29619,2,2,130.00
28673210,3/7/19,214053594,34.05252,-118.29466,2,1,130.00
28673435,3/7/19,214053594,34.05249,-118.29644,2,1,120.00
28674940,3/7/19,214053594,34.05272,-118.2947,2,2,130.00
28675405,3/7/19,216343948,34.03182,-118.26554,4,0,119.00
28675867,3/7/19,214053594,34.0506,-118.29482,2,1,120.00
28675934,3/7/19,214053594,34.05219,-118.29606,2,1,120.00
28677153,3/6/19,214053594,34.05106,-118.29607,2,1,120.00
28678314,3/7/19,214053594,34.05048,-118.29661,5,3,280.00
28678709,3/7/19,214053594,34.05237,-118.29473,5,3,280.00
28685118,3/7/19,197121935,33.97664,-117.89681,3,1,35.00
28686141,3/7/19,8571310,34.02591,-118.48174,1,1,50.00
28686828,3/7/19,14013,34.0649,-118.38485,3,0,90.00
28688898,3/6/19,48006033,34.00243,-118.26996,4,1,100.00
28689194,3/7/19,137877395,34.02254,-118.49313,2,1,118.00
28690305,3/7/19,19616094,34.07743,-118.26138,2,1,55.00
28690315,3/7/19,19616094,34.0754,-118.26182,5,2,160.00
28690731,3/7/19,202910077,34.18793,-118.30226,3,1,79.00
28690872,3/7/19,194154268,34.10646,-118.37292,10,3,375.00
28690921,3/7/19,75272724,34.08631,-118.34937,2,1,89.00
28691032,3/7/19,216448363,34.19213,-118.53166,9,3,150.00
28692042,3/7/19,216454386,33.96038,-118.40165,3,1,100.00
28692374,3/7/19,147106089,34.08692,-118.29997,5,2,199.00
28693413,3/7/19,147106089,34.08879,-118.30165,4,1,129.00
28693514,3/7/19,216465153,33.99644,-118.42727,2,1,75.00
28693896,3/7/19,147106089,34.08822,-118.30157,3,1,129.00
28694201,3/7/19,216468290,34.00553,-118.30306,1,1,60.00
28694211,3/7/19,212102701,34.18424,-118.63136,2,0,127.00
28694258,3/7/19,147106089,34.08681,-118.30184,7,3,219.00
28694396,3/7/19,2676681,34.07797,-118.27568,1,1,65.00
28694424,3/7/19,51609805,33.98929,-118.46855,6,3,245.00
28694548,3/7/19,212102701,34.18441,-118.63112,2,0,127.00
28694562,3/7/19,216468290,34.00551,-118.30111,1,1,70.00
28694590,3/7/19,8615713,34.1579,-118.07693,2,1,65.00
28695187,3/7/19,161307433,34.06865,-118.4536,4,1,59.00
28695481,3/6/19,21295223,34.06231,-118.11897,2,1,40.00
28695746,3/7/19,9511839,34.08362,-118.36935,2,1,89.00
28695776,3/7/19,115808890,34.38966,-118.56179,2,1,35.00
28695791,3/6/19,6788903,34.10351,-118.25456,2,3,180.00
28695798,3/7/19,209521506,34.06885,-118.45399,1,1,39.00
28696255,3/7/19,12896578,34.02948,-118.31821,2,0,60.00
28696260,3/7/19,113235498,33.97329,-118.35432,2,1,75.00
28696425,3/7/19,216485371,33.80737,-118.39074,11,4,995.00
28697181,3/7/19,12450407,34.15432,-118.50393,16,4,2000.00
28697682,3/6/19,113235498,33.97435,-118.35446,2,1,62.00
